YEAR;MONTH;STATE_NAME;STATE_CODE;CO2_QTY_TONNES;TF
2020;1;ESTONIA;EE;14.654,97;1772
2020;1;FINLAND;EF;229.513,49;11161
2020;1;FRANCE;LF;1.671.341,01;71659
2020;1;GEORGIA;UG;30.250,36;1490
2020;1;GERMANY;ED;2.304.072,73;85527
2020;1;GREECE;LG;140.902,53;12079
2020;1;HUNGARY;LH;85.346,08;5079
2020;1;ICELAND;BI;20.962,89;1212
2020;1;IRELAND;EI;207.331,81;10185
2020;1;ITALY;LI;1.007.158,54;56924
2020;1;KOSOVO;BK;9.995,78;722
2020;1;LATVIA;EV;35.963,40;3290
2020;1;LITHUANIA;EY;29.319,05;2466
2020;1;LUXEMBOURG;EL;127.532,77;2875
2020;1;MALTA;LM;33.819,19;2063
2020;1;MOLDOVA, REPUBLIC OF;LU;12.769,19;937
2020;1;MONACO;LN;16,66;26
2020;1;MONTENEGRO;LY;5.811,08;616
2020;1;NETHERLANDS;EH;817.635,40;23334
2020;1;NORTH MACEDONIA;LW;10.462,92;757
2020;1;NORWAY*;EN;234.018,62;28329
2020;1;POLAND;EP;251.641,75;17860
2020;1;PORTUGAL*;LP;373.186,37;15831
2020;1;ROMANIA;LR;108.893,54;7811
2020;1;SERBIA;LY;31.231,85;2704
2020;1;SLOVAKIA;LZ;9.986,68;1062
2020;1;SLOVENIA;LJ;5.720,48;926
2020;1;SPAIN;LE;1.215.132,73;54921
2020;1;SWEDEN;ES;242.394,51;19318
2020;1;SWITZERLAND;LS;469.900,45;20226
2020;1;TÜRKIYE;LT;1.127.832,29;46416
2020;1;UNITED KINGDOM*;EG;2.748.923,23;87146
2020;2;ALBANIA;LA;10.022,23;876
2020;2;ARMENIA;UD;17.186,82;911
2020;2;AUSTRIA;LO;216.859,36;14469
2020;2;BELGIUM;EB;346.746,16;12123
2020;2;BOSNIA AND HERZEGOVINA;LQ;5.623,33;563
2020;2;BULGARIA;LB;43.588,95;2718
2020;2;CANARY ISLANDS;GC;292.907,75;15600
2020;2;CROATIA;LD;16.920,92;2245
2020;2;CYPRUS;LC;48.894,95;2238
2020;2;CZECHIA;LK;76.450,25;5400
2020;2;DENMARK*;EK;213.132,73;13551
2020;2;ESTONIA;EE;14.273,42;1712
2020;2;FINLAND;EF;203.022,05;10777
2020;2;FRANCE;LF;1.528.325,08;68763
2020;2;GEORGIA;UG;27.196,39;1316
2020;2;GERMANY;ED;2.124.498,23;82778
2020;2;GREECE;LG;127.227,41;11220
2020;2;HUNGARY;LH;75.328,54;4835
2020;2;ICELAND;BI;23.270,08;1278
2020;2;IRELAND;EI;193.503,08;9781
2020;2;ITALY;LI;898.612,40;53974
2020;2;KOSOVO;BK;8.593,08;619
2020;2;LATVIA;EV;31.831,25;3025
2020;2;LITHUANIA;EY;28.202,81;2400
2020;2;LUXEMBOURG;EL;122.864,45;2746
2020;2;MALTA;LM;31.851,55;1983
2020;2;MOLDOVA, REPUBLIC OF;LU;10.919,03;826
2020;2;MONACO;LN;17,98;28
2020;2;MONTENEGRO;LY;5.114,31;585
2020;2;NETHERLANDS;EH;755.743,39;22232
2020;2;NORTH MACEDONIA;LW;9.306,04;692
2020;2;NORWAY*;EN;230.803,67;26871
2020;2;POLAND;EP;230.098,19;16819
2020;2;PORTUGAL*;LP;353.277,69;15257
2020;2;ROMANIA;LR;99.684,30;7288
2020;2;SERBIA;LY;28.059,40;2595
2020;2;SLOVAKIA;LZ;9.770,57;1059
2020;2;SLOVENIA;LJ;5.607,40;822
2020;2;SPAIN;LE;1.143.082,29;54553
2020;2;SWEDEN;ES;229.326,13;19401
2020;2;SWITZERLAND;LS;429.986,97;19244
2020;2;TÜRKIYE;LT;1.013.160,79;42391
2020;2;UNITED KINGDOM*;EG;2.545.390,32;85049
2020;3;ALBANIA;LA;5.048,15;461
2020;3;ARMENIA;UD;12.642,02;668
2020;3;AUSTRIA;LO;131.019,67;8078
2020;3;BELGIUM;EB;316.130,75;8623
2020;3;BOSNIA AND HERZEGOVINA;LQ;3.456,59;374
2020;3;BULGARIA;LB;33.671,29;1972
2020;3;CANARY ISLANDS;GC;214.939,30;10926
2020;3;CROATIA;LD;13.443,35;1692
2020;3;CYPRUS;LC;38.310,19;1628
2020;3;CZECHIA;LK;50.430,34;3476
2020;3;DENMARK*;EK;140.560,90;8746
2020;3;ESTONIA;EE;10.160,93;1150
2020;3;FINLAND;EF;138.913,99;7532
2020;3;FRANCE;LF;1.073.810,57;44699
2020;3;GEORGIA;UG;17.540,51;812
2020;3;GERMANY;ED;1.603.264,49;56276
2020;3;GREECE;LG;92.932,29;8852
2020;3;HUNGARY;LH;51.149,22;3307
2020;3;ICELAND;BI;17.215,75;1124
2020;3;IRELAND;EI;167.860,34;8092
2020;3;ITALY;LI;382.373,43;21782
2020;3;KOSOVO;BK;5.209,48;364
2020;3;LATVIA;EV;20.916,81;1900
2020;3;LITHUANIA;EY;19.147,04;1654
2020;3;LUXEMBOURG;EL;132.038,64;1934
2020;3;MALTA;LM;20.439,33;1160
2020;3;MOLDOVA, REPUBLIC OF;LU;5.961,61;465
2020;3;MONACO;LN;9,02;12
2020;3;MONTENEGRO;LY;3.200,50;326
2020;3;NETHERLANDS;EH;611.989,74;17050
2020;3;NORTH MACEDONIA;LW;5.562,95;436
2020;3;NORWAY*;EN;171.517,70;21049
2020;3;POLAND;EP;131.765,60;9697
2020;3;PORTUGAL*;LP;249.096,93;10659
2020;3;ROMANIA;LR;70.212,12;4988
2020;3;SERBIA;LY;18.280,17;1586
2020;3;SLOVAKIA;LZ;5.335,51;602
2020;3;SLOVENIA;LJ;3.668,66;580
2020;3;SPAIN;LE;770.115,98;35240
2020;3;SWEDEN;ES;171.656,41;14854
2020;3;SWITZERLAND;LS;276.729,78;11930
2020;3;TÜRKIYE;LT;692.664,58;30163
2020;3;UNITED KINGDOM*;EG;1.978.777,27;60949
2020;4;ALBANIA;LA;507,43;76
2020;4;ARMENIA;UD;2.517,71;110
2020;4;AUSTRIA;LO;23.987,72;1126
2020;4;BELGIUM;EB;204.807,48;2499
2020;4;BOSNIA AND HERZEGOVINA;LQ;856,12;111
2020;4;BULGARIA;LB;13.302,73;644
2020;4;CANARY ISLANDS;GC;10.229,27;1228
2020;4;CROATIA;LD;3.333,18;235
2020;4;CYPRUS;LC;10.533,37;314
2020;4;CZECHIA;LK;16.169,57;1038
2020;4;DENMARK*;EK;17.671,31;1671
2020;4;ESTONIA;EE;1.988,09;240
2020;4;FINLAND;EF;25.884,53;1353
2020;4;FRANCE;LF;236.997,77;7462
2020;4;GEORGIA;UG;7.734,52;175
2020;4;GERMANY;ED;671.846,35;15219
2020;4;GREECE;LG;20.812,93;2928
2020;4;HUNGARY;LH;13.141,89;736
2020;4;ICELAND;BI;3.655,92;548
2020;4;IRELAND;EI;40.032,25;1322
2020;4;ITALY;LI;112.198,26;7226
2020;4;KOSOVO;BK;1.080,27;118
2020;4;LATVIA;EV;2.069,82;178
2020;4;LITHUANIA;EY;7.784,45;502
2020;4;LUXEMBOURG;EL;104.748,43;557
2020;4;MALTA;LM;3.960,95;256
2020;4;MOLDOVA, REPUBLIC OF;LU;1.202,75;94
2020;4;MONACO;LN;0,43;1
2020;4;MONTENEGRO;LY;367,55;36
2020;4;NETHERLANDS;EH;255.241,29;4234
2020;4;NORTH MACEDONIA;LW;535,32;78
2020;4;NORWAY*;EN;49.819,93;9885
2020;4;POLAND;EP;17.653,36;1916
2020;4;PORTUGAL*;LP;26.484,33;1354
2020;4;ROMANIA;LR;17.551,54;1049
2020;4;SERBIA;LY;7.272,66;294
2020;4;SLOVAKIA;LZ;2.263,86;241
2020;4;SLOVENIA;LJ;2.788,97;275
2020;4;SPAIN;LE;131.956,44;4899
2020;4;SWEDEN;ES;23.197,34;3596
2020;4;SWITZERLAND;LS;46.882,67;1859
2020;4;TÜRKIYE;LT;130.628,40;2529
2020;4;UNITED KINGDOM*;EG;410.791,45;9986
2020;5;ALBANIA;LA;1.106,60;111
2020;5;ARMENIA;UD;2.311,54;109
2020;5;AUSTRIA;LO;28.699,17;1870
2020;5;BELGIUM;EB;238.593,52;3104
2020;5;BOSNIA AND HERZEGOVINA;LQ;623,19;102
2020;5;BULGARIA;LB;21.893,92;969
2020;5;CANARY ISLANDS;GC;11.006,26;1643
2020;5;CROATIA;LD;2.615,80;570
2020;5;CYPRUS;LC;12.745,25;379
2020;5;CZECHIA;LK;12.039,27;1120
2020;5;DENMARK*;EK;26.386,70;2112
2020;5;ESTONIA;EE;2.293,04;507
2020;5;FINLAND;EF;37.935,33;1573
2020;5;FRANCE;LF;346.089,68;12271
2020;5;GEORGIA;UG;12.899,04;239
2020;5;GERMANY;ED;753.883,14;20863
2020;5;GREECE;LG;25.525,14;3686
2020;5;HUNGARY;LH;15.938,99;851
2020;5;ICELAND;BI;6.471,19;850
2020;5;IRELAND;EI;59.902,45;1472
2020;5;ITALY;LI;142.651,63;8833
2020;5;KOSOVO;BK;1.325,10;114
2020;5;LATVIA;EV;3.136,30;331
2020;5;LITHUANIA;EY;6.204,15;549
2020;5;LUXEMBOURG;EL;118.697,70;693
2020;5;MALTA;LM;4.429,17;293
2020;5;MOLDOVA, REPUBLIC OF;LU;1.123,85;97
2020;5;MONACO;LN;15,03;22
2020;5;MONTENEGRO;LY;361,09;42
2020;5;NETHERLANDS;EH;357.214,30;6205
2020;5;NORTH MACEDONIA;LW;403,22;67
2020;5;NORWAY*;EN;61.506,94;10147
2020;5;POLAND;EP;22.742,15;2289
2020;5;PORTUGAL*;LP;36.865,63;1866
2020;5;ROMANIA;LR;13.048,15;1172
2020;5;SERBIA;LY;6.498,57;433
2020;5;SLOVAKIA;LZ;1.790,24;268
2020;5;SLOVENIA;LJ;1.509,99;262
2020;5;SPAIN;LE;176.904,17;6384
2020;5;SWEDEN;ES;27.037,77;3828
2020;5;SWITZERLAND;LS;72.826,77;3131
2020;5;TÜRKIYE;LT;187.085,62;3316
2020;5;UNITED KINGDOM*;EG;562.576,56;12072
2020;6;ALBANIA;LA;2.204,73;230
2020;6;ARMENIA;UD;3.497,92;156
2020;6;AUSTRIA;LO;28.924,84;3601
2020;6;BELGIUM;EB;223.893,79;4197
2020;6;BOSNIA AND HERZEGOVINA;LQ;2.887,10;307
2020;6;BULGARIA;LB;30.081,07;1517
2020;6;CANARY ISLANDS;GC;18.642,72;3245
2020;6;CROATIA;LD;8.099,99;1833
2020;6;CYPRUS;LC;16.697,61;702
2020;6;CZECHIA;LK;10.483,74;1750
2020;6;DENMARK*;EK;33.436,91;3379
2020;6;ESTONIA;EE;3.894,08;794
2020;6;FINLAND;EF;36.835,08;2275
2020;6;FRANCE;LF;443.925,26;24660
2020;6;GEORGIA;UG;11.939,92;275
2020;6;GERMANY;ED;759.489,69;29648
2020;6;GREECE;LG;42.507,48;7108
2020;6;HUNGARY;LH;19.585,25;1421
2020;6;ICELAND;BI;7.957,85;1100
2020;6;IRELAND;EI;58.256,39;1759
2020;6;ITALY;LI;200.924,45;15588
2020;6;KOSOVO;BK;1.445,78;125
2020;6;LATVIA;EV;7.637,10;759
2020;6;LITHUANIA;EY;7.842,93;908
2020;6;LUXEMBOURG;EL;111.321,90;1087
2020;6;MALTA;LM;5.167,36;298
2020;6;MOLDOVA, REPUBLIC OF;LU;3.396,99;231
2020;6;MONACO;LN;35,62;55
2020;6;MONTENEGRO;LY;1.063,86;219
2020;6;NETHERLANDS;EH;413.140,13;8440
2020;6;NORTH MACEDONIA;LW;218,02;63
2020;6;NORWAY*;EN;77.888,15;13298
2020;6;POLAND;EP;33.237,25;3967
2020;6;PORTUGAL*;LP;54.179,68;3263
2020;6;ROMANIA;LR;19.044,19;2023
2020;6;SERBIA;LY;10.533,10;1115
2020;6;SLOVAKIA;LZ;1.942,77;474
2020;6;SLOVENIA;LJ;1.628,80;556
2020;6;SPAIN;LE;170.971,14;10506
2020;6;SWEDEN;ES;31.782,32;4872
2020;6;SWITZERLAND;LS;84.598,34;5525
2020;6;TÜRKIYE;LT;348.689,30;15360
2020;6;UNITED KINGDOM*;EG;614.938,94;15910
2020;7;ALBANIA;LA;11.300,98;963
2020;7;ARMENIA;UD;3.860,71;156
2020;7;AUSTRIA;LO;73.845,04;7366
2020;7;BELGIUM;EB;279.485,21;7687
2020;7;BOSNIA AND HERZEGOVINA;LQ;4.152,65;438
2020;7;BULGARIA;LB;51.415,29;2885
2020;7;CANARY ISLANDS;GC;111.492,23;9466
2020;7;CROATIA;LD;31.727,99;4347
2020;7;CYPRUS;LC;36.787,01;1692
2020;7;CZECHIA;LK;28.189,76;3344
2020;7;DENMARK*;EK;72.243,64;6287
2020;7;ESTONIA;EE;7.705,04;1067
2020;7;FINLAND;EF;44.223,40;3063
2020;7;FRANCE;LF;747.906,28;48342
2020;7;GEORGIA;UG;12.555,51;316
2020;7;GERMANY;ED;1.044.906,52;48034
2020;7;GREECE;LG;222.363,88;18635
2020;7;HUNGARY;LH;33.859,48;2716
2020;7;ICELAND;BI;9.185,96;1250
2020;7;IRELAND;EI;92.354,57;4340
2020;7;ITALY;LI;444.780,58;37618
2020;7;KOSOVO;BK;7.094,47;506
2020;7;LATVIA;EV;19.210,56;1651
2020;7;LITHUANIA;EY;17.297,04;1549
2020;7;LUXEMBOURG;EL;123.339,68;1861
2020;7;MALTA;LM;16.417,11;1211
2020;7;MOLDOVA, REPUBLIC OF;LU;6.730,79;544
2020;7;MONACO;LN;46,39;74
2020;7;MONTENEGRO;LY;5.045,80;668
2020;7;NETHERLANDS;EH;540.834,17;14145
2020;7;NORTH MACEDONIA;LW;6.760,68;479
2020;7;NORWAY*;EN;115.798,27;18334
2020;7;POLAND;EP;115.454,76;10031
2020;7;PORTUGAL*;LP;146.169,73;9385
2020;7;ROMANIA;LR;60.120,03;4515
2020;7;SERBIA;LY;19.170,55;1871
2020;7;SLOVAKIA;LZ;3.649,76;744
2020;7;SLOVENIA;LJ;2.643,56;658
2020;7;SPAIN;LE;528.440,87;37933
2020;7;SWEDEN;ES;57.295,58;6661
2020;7;SWITZERLAND;LS;151.964,74;10265
2020;7;TÜRKIYE;LT;566.549,88;29094
2020;7;UNITED KINGDOM*;EG;862.076,44;35111
2020;8;ALBANIA;LA;13.321,76;1139
2020;8;ARMENIA;UD;5.453,34;237
2020;8;AUSTRIA;LO;92.872,20;8721
2020;8;BELGIUM;EB;299.467,90;8154
2020;8;BOSNIA AND HERZEGOVINA;LQ;4.976,15;468
2020;8;BULGARIA;LB;51.674,56;3047
2020;8;CANARY ISLANDS;GC;146.331,79;12314
2020;8;CROATIA;LD;48.020,28;5761
2020;8;CYPRUS;LC;47.652,80;2108
2020;8;CZECHIA;LK;36.128,40;3560
2020;8;DENMARK*;EK;81.983,20;7291
2020;8;ESTONIA;EE;7.164,82;1092
2020;8;FINLAND;EF;54.742,04;4027
2020;8;FRANCE;LF;899.694,50;54131
2020;8;GEORGIA;UG;12.116,23;363
2020;8;GERMANY;ED;1.166.238,76;51785
2020;8;GREECE;LG;343.637,81;24958
2020;8;HUNGARY;LH;38.761,45;2946
2020;8;ICELAND;BI;6.465,65;1085
2020;8;IRELAND;EI;107.746,42;5298
2020;8;ITALY;LI;565.994,73;47952
2020;8;KOSOVO;BK;7.706,16;548
2020;8;LATVIA;EV;18.877,17;1826
2020;8;LITHUANIA;EY;20.690,32;1795
2020;8;LUXEMBOURG;EL;126.847,90;1867
2020;8;MALTA;LM;25.703,55;1782
2020;8;MOLDOVA, REPUBLIC OF;LU;7.015,33;508
2020;8;MONACO;LN;53,10;71
2020;8;MONTENEGRO;LY;6.931,11;851
2020;8;NETHERLANDS;EH;597.465,50;17663
2020;8;NORTH MACEDONIA;LW;6.358,91;471
2020;8;NORWAY*;EN;122.660,63;19093
2020;8;POLAND;EP;150.067,85;12290
2020;8;PORTUGAL*;LP;215.196,40;12978
2020;8;ROMANIA;LR;71.399,44;4977
2020;8;SERBIA;LY;20.911,40;1933
2020;8;SLOVAKIA;LZ;6.526,43;921
2020;8;SLOVENIA;LJ;3.042,04;742
2020;8;SPAIN;LE;697.484,94;47945
2020;8;SWEDEN;ES;71.864,09;7915
2020;8;SWITZERLAND;LS;170.027,83;11445
2020;8;TÜRKIYE;LT;782.320,82;38147
2020;8;UNITED KINGDOM*;EG;1.121.783,76;49247
2020;9;ALBANIA;LA;9.504,53;848
2020;9;ARMENIA;UD;6.850,91;311
2020;9;AUSTRIA;LO;82.021,29;8289
2020;9;BELGIUM;EB;274.356,16;6965
2020;9;BOSNIA AND HERZEGOVINA;LQ;3.694,95;380
2020;9;BULGARIA;LB;43.248,68;2546
2020;9;CANARY ISLANDS;GC;96.737,24;9371
2020;9;CROATIA;LD;26.265,29;3288
2020;9;CYPRUS;LC;50.121,31;1978
2020;9;CZECHIA;LK;33.912,55;3410
2020;9;DENMARK*;EK;84.722,97;7574
2020;9;ESTONIA;EE;6.371,02;1061
2020;9;FINLAND;EF;46.261,67;3465
2020;9;FRANCE;LF;811.380,45;50306
2020;9;GEORGIA;UG;14.142,96;404
2020;9;GERMANY;ED;1.118.639,90;52277
2020;9;GREECE;LG;264.198,50;18867
2020;9;HUNGARY;LH;23.898,88;1776
2020;9;ICELAND;BI;6.590,55;1016
2020;9;IRELAND;EI;95.634,41;4431
2020;9;ITALY;LI;480.895,81;40378
2020;9;KOSOVO;BK;5.325,51;404
2020;9;LATVIA;EV;18.650,33;1706
2020;9;LIECHTENSTEIN;LS;0,46;1
2020;9;LITHUANIA;EY;17.205,77;1552
2020;9;LUXEMBOURG;EL;131.788,66;1812
2020;9;MALTA;LM;20.986,67;1392
2020;9;MOLDOVA, REPUBLIC OF;LU;6.822,59;493
2020;9;MONACO;LN;43,99;67
2020;9;MONTENEGRO;LY;5.877,36;740
2020;9;NETHERLANDS;EH;555.527,44;16722
2020;9;NORTH MACEDONIA;LW;4.607,83;398
2020;9;NORWAY*;EN;126.828,22;20158
2020;9;POLAND;EP;120.897,61;11071
2020;9;PORTUGAL*;LP;197.315,90;11309
2020;9;ROMANIA;LR;61.760,95;4658
2020;9;SERBIA;LY;18.698,70;1843
2020;9;SLOVAKIA;LZ;4.980,30;788
2020;9;SLOVENIA;LJ;2.551,09;713
2020;9;SPAIN;LE;531.274,40;34567
2020;9;SWEDEN;ES;72.320,20;8708
2020;9;SWITZERLAND;LS;152.346,33;9811
2020;9;TÜRKIYE;LT;798.283,88;37256
2020;9;UNITED KINGDOM*;EG;1.129.589,35;46940
2020;10;ALBANIA;LA;7.139,07;751
2020;10;ARMENIA;UD;8.890,00;402
2020;10;AUSTRIA;LO;67.225,11;6617
2020;10;BELGIUM;EB;276.659,78;6581
2020;10;BOSNIA AND HERZEGOVINA;LQ;3.348,19;369
2020;10;BULGARIA;LB;36.996,37;2065
2020;10;CANARY ISLANDS;GC;87.720,07;8519
2020;10;CROATIA;LD;11.063,44;1964
2020;10;CYPRUS;LC;46.176,04;1885
2020;10;CZECHIA;LK;25.083,71;2623
2020;10;DENMARK*;EK;81.050,88;6739
2020;10;ESTONIA;EE;5.001,92;922
2020;10;FINLAND;EF;48.975,72;3306
2020;10;FRANCE;LF;818.984,97;44980
2020;10;GEORGIA;UG;11.518,80;342
2020;10;GERMANY;ED;1.133.479,74;48261
2020;10;GREECE;LG;192.694,71;13827
2020;10;HUNGARY;LH;20.807,39;1473
2020;10;ICELAND;BI;9.985,59;1073
2020;10;IRELAND;EI;83.686,27;3562
2020;10;ITALY;LI;437.887,23;34308
2020;10;KOSOVO;BK;8.929,53;612
2020;10;LATVIA;EV;14.669,58;1324
2020;10;LITHUANIA;EY;12.676,21;1196
2020;10;LUXEMBOURG;EL;147.863,08;1772
2020;10;MALTA;LM;16.830,00;1190
2020;10;MOLDOVA, REPUBLIC OF;LU;5.939,36;444
2020;10;MONACO;LN;34,74;53
2020;10;MONTENEGRO;LY;3.245,76;466
2020;10;NETHERLANDS;EH;566.254,24;14345
2020;10;NORTH MACEDONIA;LW;3.751,46;349
2020;10;NORWAY*;EN;120.315,32;19885
2020;10;POLAND;EP;102.652,66;9331
2020;10;PORTUGAL*;LP;186.161,39;10198
2020;10;ROMANIA;LR;50.265,13;4202
2020;10;SERBIA;LY;20.655,04;1863
2020;10;SLOVAKIA;LZ;4.171,95;603
2020;10;SLOVENIA;LJ;1.886,76;535
2020;10;SPAIN;LE;474.725,27;28655
2020;10;SWEDEN;ES;75.748,44;8888
2020;10;SWITZERLAND;LS;151.512,65;8464
2020;10;TÜRKIYE;LT;790.929,32;35601
2020;10;UNITED KINGDOM*;EG;1.114.117,17;41206
2020;11;ALBANIA;LA;5.085,96;623
2020;11;ARMENIA;UD;15.813,75;667
2020;11;AUSTRIA;LO;47.057,58;4032
2020;11;BELGIUM;EB;283.908,87;5374
2020;11;BOSNIA AND HERZEGOVINA;LQ;2.752,34;316
2020;11;BULGARIA;LB;25.196,98;1384
2020;11;CANARY ISLANDS;GC;83.692,19;8044
2020;11;CROATIA;LD;6.343,06;1385
2020;11;CYPRUS;LC;22.302,70;1000
2020;11;CZECHIA;LK;17.836,03;1959
2020;11;DENMARK*;EK;66.152,16;4993
2020;11;ESTONIA;EE;6.092,48;853
2020;11;FINLAND;EF;53.351,01;3182
2020;11;FRANCE;LF;629.814,17;27999
2020;11;GEORGIA;UG;17.927,75;389
2020;11;GERMANY;ED;1.014.304,01;32715
2020;11;GREECE;LG;55.257,60;5945
2020;11;HUNGARY;LH;18.296,91;1182
2020;11;ICELAND;BI;8.903,47;817
2020;11;IRELAND;EI;59.747,90;2384
2020;11;ITALY;LI;327.427,49;21683
2020;11;KOSOVO;BK;6.115,40;453
2020;11;LATVIA;EV;10.057,07;995
2020;11;LITHUANIA;EY;8.163,89;872
2020;11;LUXEMBOURG;EL;148.623,03;1442
2020;11;MALTA;LM;10.596,52;818
2020;11;MOLDOVA, REPUBLIC OF;LU;3.448,41;389
2020;11;MONACO;LN;28,45;37
2020;11;MONTENEGRO;LY;1.730,44;301
2020;11;NETHERLANDS;EH;535.224,41;11427
2020;11;NORTH MACEDONIA;LW;3.211,66;320
2020;11;NORWAY*;EN;102.402,86;17916
2020;11;POLAND;EP;63.039,27;6046
2020;11;PORTUGAL*;LP;126.477,88;6714
2020;11;ROMANIA;LR;26.500,46;2768
2020;11;SERBIA;LY;18.206,79;1386
2020;11;SLOVAKIA;LZ;2.752,31;395
2020;11;SLOVENIA;LJ;1.467,20;360
2020;11;SPAIN;LE;360.402,88;19687
2020;11;SWEDEN;ES;60.309,65;7482
2020;11;SWITZERLAND;LS;120.885,50;6039
2020;11;TÜRKIYE;LT;623.061,38;27901
2020;11;UNITED KINGDOM*;EG;898.437,85;24788
2020;12;ALBANIA;LA;5.212,27;527
2020;12;ARMENIA;UD;11.982,56;547
2020;12;AUSTRIA;LO;49.183,79;3943
2020;12;BELGIUM;EB;299.450,82;6129
2020;12;BOSNIA AND HERZEGOVINA;LQ;2.871,66;301
2020;12;BULGARIA;LB;29.601,82;1606
2020;12;CANARY ISLANDS;GC;113.055,12;9134
2020;12;CROATIA;LD;5.467,34;1143
2020;12;CYPRUS;LC;20.501,71;943
2020;12;CZECHIA;LK;20.160,75;2044
2020;12;DENMARK*;EK;64.139,80;4558
2020;12;ESTONIA;EE;5.106,98;845
2020;12;FINLAND;EF;53.122,94;3076
2020;12;FRANCE;LF;784.089,21;33728
2020;12;GEORGIA;UG;18.986,65;397
2020;12;GERMANY;ED;1.045.537,61;30490
2020;12;GREECE;LG;49.227,65;5668
2020;12;HUNGARY;LH;18.319,01;1246
2020;12;ICELAND;BI;8.000,23;927
2020;12;IRELAND;EI;63.751,11;2550
2020;12;ITALY;LI;316.471,35;21236
2020;12;KOSOVO;BK;8.423,77;610
2020;12;LATVIA;EV;11.638,82;1078
2020;12;LITHUANIA;EY;8.471,15;852
2020;12;LUXEMBOURG;EL;150.866,04;1480
2020;12;MALTA;LM;8.949,12;771
2020;12;MOLDOVA, REPUBLIC OF;LU;5.398,99;366
2020;12;MONACO;LN;21,64;28
2020;12;MONTENEGRO;LY;1.733,99;273
2020;12;NETHERLANDS;EH;547.247,83;10802
2020;12;NORTH MACEDONIA;LW;3.492,20;330
2020;12;NORWAY*;EN;99.562,53;16236
2020;12;POLAND;EP;71.581,25;5914
2020;12;PORTUGAL*;LP;142.125,16;7228
2020;12;ROMANIA;LR;36.546,53;3061
2020;12;SERBIA;LY;15.187,26;1273
2020;12;SLOVAKIA;LZ;3.170,45;488
2020;12;SLOVENIA;LJ;1.771,60;363
2020;12;SPAIN;LE;424.140,79;22273
2020;12;SWEDEN;ES;59.163,82;6452
2020;12;SWITZERLAND;LS;139.410,89;7158
2020;12;TÜRKIYE;LT;591.315,11;23176
2020;12;UNITED KINGDOM*;EG;996.281,60;28444
2021;1;ALBANIA;LA;4.879,15;519
2021;1;ARMENIA;UD;8.157,91;371
2021;1;AUSTRIA;LO;46.704,00;3479
2021;1;BELGIUM;EB;274.233,83;5191
2021;1;BOSNIA AND HERZEGOVINA;LQ;2.594,60;284
2021;1;BULGARIA;LB;26.254,60;1305
2021;1;CANARY ISLANDS;GC;73.770,09;6367
2021;1;CROATIA;LD;5.109,58;1114
2021;1;CYPRUS;LC;16.613,40;734
2021;1;CZECHIA;LK;17.720,07;1684
2021;1;DENMARK*;EK;54.200,90;3395
2021;1;ESTONIA;EE;3.872,32;719
2021;1;FINLAND;EF;46.255,12;2912
2021;1;FRANCE;LF;757.434,31;33522
2021;1;GEORGIA;UG;11.761,72;299
2021;1;GERMANY;ED;981.455,05;26555
2021;1;GREECE;LG;46.167,91;5760
2021;1;HUNGARY;LH;17.433,41;1134
2021;1;ICELAND;BI;8.301,74;920
2021;1;IRELAND;EI;61.861,22;2462
2021;1;ITALY;LI;277.629,07;18185
2021;1;KOSOVO;BK;8.809,13;633
2021;1;LATVIA;EV;9.488,68;837
2021;1;LITHUANIA;EY;7.663,23;778
2021;1;LUXEMBOURG;EL;138.462,12;1307
2021;1;MALTA;LM;7.450,67;696
2021;1;MOLDOVA, REPUBLIC OF;LU;4.923,10;325
2021;1;MONACO;LN;26,15;37
2021;1;MONTENEGRO;LY;1.167,79;195
2021;1;NETHERLANDS;EH;521.065,81;9982
2021;1;NORTH MACEDONIA;LW;3.828,34;349
2021;1;NORWAY*;EN;89.911,84;15594
2021;1;POLAND;EP;63.352,42;5059
2021;1;PORTUGAL*;LP;116.613,10;6207
2021;1;ROMANIA;LR;37.356,23;3070
2021;1;SERBIA;LY;13.359,61;1112
2021;1;SLOVAKIA;LZ;3.034,30;346
2021;1;SLOVENIA;LJ;1.698,45;390
2021;1;SPAIN;LE;366.865,78;18643
2021;1;SWEDEN;ES;53.419,44;5627
2021;1;SWITZERLAND;LS;129.998,99;6430
2021;1;TÜRKIYE;LT;594.242,66;23480
2021;1;UNITED KINGDOM*;EG;765.614,32;20024
2021;2;ALBANIA;LA;3.954,47;486
2021;2;ARMENIA;UD;10.419,37;499
2021;2;AUSTRIA;LO;38.915,91;3473
2021;2;BELGIUM;EB;250.095,95;4481
2021;2;BOSNIA AND HERZEGOVINA;LQ;1.921,31;228
2021;2;BULGARIA;LB;21.079,17;1124
2021;2;CANARY ISLANDS;GC;45.352,41;4880
2021;2;CROATIA;LD;4.900,77;1068
2021;2;CYPRUS;LC;15.307,43;717
2021;2;CZECHIA;LK;17.286,57;1669
2021;2;DENMARK*;EK;49.549,06;2658
2021;2;ESTONIA;EE;3.524,83;648
2021;2;FINLAND;EF;44.910,92;2911
2021;2;FRANCE;LF;625.913,02;30460
2021;2;GEORGIA;UG;11.635,15;368
2021;2;GERMANY;ED;868.484,10;25871
2021;2;GREECE;LG;37.451,25;5145
2021;2;HUNGARY;LH;14.881,14;1063
2021;2;ICELAND;BI;7.315,38;985
